name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ngc2287,6,45,59.94,-20,45,15.2
ngc2288,6,50,51.96,33,27,44.8
ngc2289,6,50,53.61,33,28,43.2
ngc2290,6,50,56.92,33,26,15.3
ngc2291,6,50,58.64,33,31,30.3
ngc2292,6,47,39.65,-26,44,46.5
ngc2293,6,47,42.91,-26,45,15.7
ngc2294,6,51,11.3,33,31,37.6
ngc2295,6,47,23.42,-26,44,10.5
ngc2296,6,48,39.11,-16,54,5.8
ngc2297,6,44,24.59,-63,43,2.4
ngc2298,6,48,59.2,-36,0,19.1
ngc2299,6,51,53.68,-7,4,57.8
ngc2300,7,32,19.97,85,42,34.2
ngc2301,6,51,45.3,0,27,33.1
ngc2302,6,51,53.68,-7,4,57.8
ngc2303,6,56,17.5,45,29,33.9
ngc2304,6,55,11.61,17,59,34.0
ngc2305,6,48,37.37,-64,16,23.5
ngc2306,6,54,29.56,-7,12,14.9
ngc2307,6,48,50.79,-64,20,7.9
ngc2308,6,58,37.59,45,12,38.0
ngc2309,6,56,3.61,-7,10,27.5
ngc2310,6,53,53.96,-40,51,45.4
ngc2311,6,57,47.55,-4,36,40.8
ngc2312,6,58,46.74,10,17,40.1
ngc2313,6,58,2.8,-7,56,42.1
ngc2314,7,10,32.55,75,19,36.0
ngc2315,7,2,33.06,50,35,26.1
ngc2316,6,59,40.85,-7,46,39.9
ngc2317,6,59,41.59,-7,46,28.2
ngc2318,6,59,27.02,-13,41,54.2
ngc2319,7,0,32.21,3,2,31.9
ngc2320,7,5,42.03,50,34,51.8
ngc2321,7,5,59.0,50,45,21.7
ngc2322,7,6,0.3,50,30,37.1
ngc2323,7,2,40.47,-8,21,50.5
ngc2324,7,4,7.96,1,2,40.6
ngc2325,7,2,40.4,-28,41,50.0
ngc2326,7,8,11.02,50,40,55.0
ngc2326a,7,8,34.21,50,37,53.0
ngc2327,7,4,7.22,-11,18,50.8
ngc2328,7,2,36.2,-42,4,6.8
ngc2329,7,9,8.01,48,36,55.5
ngc2330,7,9,28.4,50,9,9.1
ngc2331,7,6,59.83,27,15,41.7
ngc2332,7,9,34.16,50,10,56.2
ngc2333,7,8,21.34,35,10,12.1
ngc2334,7,11,33.65,50,14,53.7
ngc2335,7,6,49.45,-10,1,43.1
ngc2336,7,27,4.05,80,10,41.1
ngc2337,7,10,13.58,44,27,26.3
ngc2338,7,7,47.37,-5,43,11.0
ngc2339,7,8,20.54,18,46,48.9
ngc2340,7,11,10.83,50,10,29.1
ngc2341,7,9,12.04,20,36,10.5
ngc2342,7,9,18.08,20,38,9.5
ngc2343,7,8,6.8,-10,37,0.5
ngc2344,7,12,28.66,47,10,0.1
ngc2345,7,8,18.79,-13,11,37.5
ngc2346,7,9,23.01,-0,48,32.9
ngc2347,7,16,3.69,64,42,32.1
ngc2348,7,3,2.52,-67,23,38.2
ngc2349,7,10,48.15,-8,35,35.7
ngc2350,7,13,12.19,12,15,57.9
ngc2351,7,13,32.03,-10,29,29.1
ngc2352,7,13,5.44,-24,2,45.9
ngc2353,7,14,30.31,-10,15,57.1
ngc2354,7,14,5.27,-25,41,20.1
ngc2355,7,16,59.26,13,44,59.5
ngc2356,7,16,59.26,13,44,59.5
ngc2357,7,17,40.99,23,21,24.3
ngc2358,7,16,56.33,-17,7,1.5
ngc2359,7,18,30.98,-13,13,37.9
ngc2360,7,17,43.12,-15,38,28.7
ngc2361,7,18,23.8,-13,12,34.4
ngc2362,7,18,41.47,-24,57,15.1
ngc2363,7,28,29.59,69,11,34.3
ngc2364,7,20,46.47,-7,32,59.0
ngc2365,7,22,22.55,22,4,59.8
ngc2366,7,28,54.66,69,12,56.8
ngc2367,7,20,4.54,-21,53,2.7
ngc2368,7,21,6.3,-10,22,18.4
ngc2369,7,16,37.73,-62,20,37.4
ngc2369a,7,18,43.54,-62,56,10.6
ngc2369b,7,20,29.63,-62,3,14.3
ngc2370,7,25,1.66,23,46,59.6
ngc2371,7,25,34.66,29,29,26.3
ngc2372,7,25,34.66,29,29,26.3
ngc2373,7,26,36.95,33,49,25.3
ngc2374,7,23,56.07,-13,15,48.1
ngc2375,7,27,9.48,33,49,54.5
ngc2376,7,26,35.91,23,4,22.6
ngc2377,7,24,56.82,-9,39,33.5
ngc2378,7,27,24.2,33,49,53.7
ngc2379,7,27,26.26,33,48,40.5
ngc2380,7,23,54.75,-27,31,44.6
ngc2381,7,19,57.31,-63,4,1.3
ngc2382,7,23,54.75,-27,31,44.6
ngc2383,7,24,39.9,-20,56,51.5
ngc2384,7,25,9.83,-21,1,11.5
ngc2385,7,28,28.07,33,50,16.1
ngc2386,7,28,37.92,33,46,25.7
ngc2387,7,28,57.93,36,52,47.3
ngc2388,7,28,53.44,33,49,8.7
ngc2389,7,29,4.65,33,51,39.5
ngc2390,7,29,4.27,33,50,12.5
ngc2391,7,29,7.49,33,49,33.4
ngc2392,7,29,10.76,20,54,42.6
ngc2393,7,30,4.63,34,1,40.0
ngc2394,7,28,36.51,7,5,11.6
ngc2395,7,27,12.85,13,36,29.5
ngc2396,7,28,2.92,-11,43,10.8
ngc2397,7,21,19.98,-69,0,5.3
ngc2397a,7,21,7.91,-69,6,55.2
ngc2397b,7,21,55.57,-68,50,44.9
ngc2398,7,30,16.16,24,29,16.4
ngc2399,7,29,50.17,-0,12,51.7
ngc2400,7,29,54.86,-0,12,53.0
ngc2401,7,29,24.4,-13,57,58.4
ngc2402,7,30,47.2,9,39,2.0
ngc2402 ned01,7,30,46.58,9,38,48.8
ngc2402 ned02,7,30,47.8,9,39,13.0
ngc2403,7,36,51.4,65,36,9.2
ngc2404,7,37,6.73,65,36,38.9
ngc2405,7,32,13.98,25,54,23.0
ngc2406,7,31,47.74,18,17,16.5
ngc2407,7,31,56.67,18,19,59.1
ngc2408,7,40,31.92,71,40,5.5
ngc2409,7,31,36.72,-17,11,25.5
ngc2410,7,35,2.26,32,49,19.6
ngc2411,7,34,36.33,18,16,53.6
ngc2412,7,34,21.48,8,32,52.0
ngc2413,7,33,16.5,-13,5,44.0
ngc2414,7,33,12.8,-15,27,13.9
ngc2415,7,36,56.69,35,14,31.1
ngc2416,7,35,41.52,11,36,43.3
ngc2417,7,30,12.09,-62,15,9.5
ngc2418,7,36,37.51,17,53,2.1
ngc2419,7,38,7.95,38,52,47.9
ngc2420,7,38,23.9,21,34,26.7
ngc2421,7,36,11.81,-20,36,44.1
ngc2422,7,36,35.02,-14,28,57.4
ngc2423,7,37,6.73,-13,52,17.4
ngc2424,7,40,39.29,39,13,59.9
ngc2425,7,38,17.63,-14,52,40.2
ngc2426,7,43,18.46,52,19,6.6
ngc2427,7,36,28.18,-47,38,8.0
ngc2428,7,39,21.77,-16,31,44.5
ngc2429,7,43,49.7,52,21,11.0
ngc2429a,7,43,47.58,52,21,26.7
ngc2429b,7,43,51.83,52,20,54.5
ngc2430,7,39,41.05,-16,17,45.8
ngc2431,7,45,13.39,53,4,30.4
ngc2432,7,40,53.87,-19,4,8.7
ngc2433,7,42,43.63,9,15,33.3
ngc2434,7,34,51.16,-69,17,2.9
ngc2435,7,44,13.58,31,39,4.0
ngc2436,7,45,13.39,53,4,30.4
ngc2437,7,41,46.82,-14,48,36.0
ngc2438,7,41,50.39,-14,44,8.8
ngc2439,7,40,45.41,-31,41,32.7
ngc2440,7,41,55.36,-18,12,30.5
ngc2441,7,51,54.74,73,0,56.5
ngc2442,7,36,23.84,-69,31,51.0
ngc2443,7,36,23.84,-69,31,51.0
ngc2444,7,46,53.04,39,1,54.7
ngc2445,7,46,55.1,39,0,54.6
ngc2446,7,48,39.24,54,36,42.9
ngc2447,7,44,29.23,-23,51,11.1
ngc2448,7,44,33.19,-24,40,23.4
ngc2449,7,47,20.28,26,55,48.6
ngc2450,7,47,32.28,27,1,8.9
ngc2451,7,45,15.01,-37,58,2.8
ngc2452,7,47,26.37,-27,20,2.4
ngc2453,7,47,34.13,-27,11,41.3
ngc2454,7,50,35.02,16,22,6.9
ngc2455,7,48,58.6,-21,17,52.6
ngc2456,7,54,10.66,55,29,43.1
ngc2457,7,54,45.73,55,32,47.6
ngc2458,7,55,51.37,56,42,38.2
ngc2459,7,52,1.77,9,33,26.7
ngc2460,7,56,52.29,60,20,57.8
ngc2461,7,56,26.26,56,40,23.9
ngc2462,7,56,32.06,56,41,13.6
ngc2463,7,57,12.48,56,40,35.5
ngc2464,7,57,32.69,56,41,26.0
ngc2465,7,57,26.1,56,49,20.9
ngc2466,7,45,16.05,-71,24,37.5
ngc2467,7,52,23.43,-26,26,36.0
ngc2468,7,58,2.46,56,21,34.5
ngc2469,7,58,3.42,56,40,49.7
ngc2470,7,54,20.77,4,27,34.9
ngc2471,7,58,32.96,56,46,34.2
ngc2472,7,58,41.9,56,42,4.7
ngc2473,7,55,34.83,56,44,8.9
ngc2474,7,57,58.95,52,51,26.2
ngc2475,7,58,0.44,52,51,42.1
ngc2476,7,56,45.18,39,55,40.4
ngc2477,7,52,9.78,-38,31,59.7
ngc2478,7,36,35.02,-14,28,57.4
ngc2479,7,55,6.07,-17,42,28.1
ngc2480,7,57,10.44,23,46,47.3
ngc2481,7,57,13.75,23,46,4.0
ngc2482,7,55,10.37,-24,15,16.7
ngc2483,7,55,38.79,-27,53,12.6
ngc2484,7,58,28.11,37,47,11.8
ngc2485,7,56,48.66,7,28,40.6
ngc2486,7,57,56.49,25,9,39.1
ngc2487,7,58,20.46,25,8,57.2
ngc2488,8,1,45.98,56,33,13.9
ngc2489,7,56,14.94,-30,3,39.0
ngc2490,7,59,17.87,27,4,40.3
ngc2491,7,58,27.38,7,59,1.7
ngc2492,7,59,29.71,27,1,35.2
ngc2493,8,0,23.63,39,49,49.5
ngc2494,7,59,7.14,-0,38,16.5
ngc2495,8,0,33.15,39,50,24.1
ngc2496,7,58,37.35,8,1,47.3
ngc2497,8,2,11.13,56,56,32.4
ngc2498,7,59,38.85,24,58,56.4
ngc2499,7,58,51.71,7,29,35.9
ngc2500,8,1,53.21,50,44,13.6
ngc2501,7,58,30.04,-14,21,15.4
ngc2502,7,55,51.52,-52,18,24.4
ngc2503,8,0,36.68,22,24,0.2
ngc2504,7,59,52.3,5,36,29.2
ngc2505,8,4,6.84,53,32,57.2
ngc2506,8,0,1.78,-10,46,10.7
ngc2507,8,1,37.21,15,42,35.1
ngc2508,8,1,57.22,8,33,6.8
ngc2509,8,0,47.82,-19,3,1.9
ngc2510,8,2,10.68,9,29,9.5
ngc2511,8,2,15.01,9,23,39.9
ngc2512,8,3,7.85,23,23,30.6
ngc2513,8,2,24.67,9,24,48.8
ngc2514,8,2,49.64,15,48,29.8
ngc2515,8,3,21.29,20,11,16.8
ngc2516,7,58,7.06,-60,45,12.5
ngc2517,8,2,47.07,-12,19,4.2
ngc2518,8,7,20.25,51,7,53.8
ngc2519,8,7,58.83,51,7,41.6
ngc2520,8,4,58.18,-28,8,48.0
ngc2521,8,8,49.37,57,46,10.6
ngc2522,8,6,13.44,17,42,23.7
ngc2523,8,15,0.09,73,34,44.3
ngc2523a,8,4,8.46,74,2,52.0
ngc2523b,8,12,57.09,73,33,47.7
ngc2523c,8,17,44.29,73,19,3.4
ngc2524,8,8,9.59,39,9,26.8
ngc2525,8,5,38.04,-11,25,37.3
ngc2526,8,6,58.63,8,0,14.2
ngc2527,8,4,58.18,-28,8,48.0
ngc2528,8,7,24.83,39,11,40.1
ngc2529,8,7,49.11,17,49,15.0
ngc2530,8,7,55.61,17,49,6.6
ngc2531,8,8,1.1,17,49,14.2
ngc2532,8,10,15.18,33,57,23.9
ngc2533,8,7,4.1,-29,53,1.9
ngc2534,8,12,54.15,55,40,19.4
ngc2535,8,11,13.49,25,12,24.5
ngc2536,8,11,15.92,25,10,45.7
ngc2537,8,13,14.64,45,59,23.3
ngc2537a,8,13,41.03,45,59,37.5
ngc2538,8,11,23.07,3,37,59.5
ngc2539,8,10,36.98,-12,49,14.4
ngc2540,8,12,46.44,26,21,42.4
ngc2541,8,14,40.12,49,3,42.2
ngc2542,8,11,16.39,-12,55,37.5
ngc2543,8,12,57.92,36,15,16.7
ngc2544,8,21,40.34,73,59,18.1
ngc2545,8,14,14.16,21,21,19.7
ngc2546,8,12,15.63,-37,35,39.5
ngc2547,8,10,9.49,-49,12,20.4
ngc2548,8,13,43.18,-5,45,1.6
ngc2549,8,18,58.35,57,48,11.0
ngc2550,8,24,33.86,74,0,44.2
ngc2550a,8,28,39.94,73,44,52.8
ngc2551,8,24,50.28,73,24,43.3
ngc2552,8,19,20.53,50,0,34.7
ngc2553,8,17,35.0,20,54,11.1
ngc2554,8,17,53.49,23,28,19.7
ngc2555,8,17,56.41,0,44,44.5
ngc2556,8,19,0.85,20,56,13.1
ngc2557,8,19,10.75,21,26,8.8
ngc2558,8,19,12.76,20,30,38.7
ngc2559,8,17,6.07,-27,27,21.0
ngc2560,8,19,51.89,20,59,5.9
ngc2561,8,19,36.97,4,39,26.0
ngc2562,8,20,23.66,21,7,53.3
ngc2563,8,20,35.69,21,4,4.1
ngc2564,8,18,30.01,-21,48,58.0
ngc2565,8,19,48.32,22,1,53.2
ngc2566,8,18,45.66,-25,29,58.3
ngc2567,8,18,35.18,-30,38,8.2
ngc2568,8,18,18.12,-37,6,19.4
ngc2569,8,21,21.14,20,52,3.0
ngc2570,8,21,22.54,20,54,38.0
ngc2571,8,18,56.35,-29,44,57.4
ngc2572,8,21,24.63,19,8,52.0
ngc2573,1,41,37.33,-89,20,4.3
ngc2573b,23,7,32.82,-89,6,59.4
ngc2574,8,20,48.16,-8,55,6.5
ngc2575,8,22,44.96,24,17,48.9
ngc2576,8,22,57.7,25,44,19.4
ngc2577,8,22,43.45,22,33,11.1
ngc2578,8,21,24.27,-13,19,4.3
ngc2579,8,20,53.06,-36,13,1.7
ngc2580,8,21,27.9,-30,17,36.5
ngc2581,8,24,30.94,18,35,49.5
ngc2582,8,25,12.07,20,20,5.1
ngc2583,8,23,7.93,-5,0,8.6
ngc2584,8,23,15.45,-4,58,13.8
ngc2585,8,23,26.28,-4,54,54.8
ngc2586,8,23,31.41,-4,57,7.0
ngc2587,8,23,24.08,-29,30,31.4
ngc2588,8,23,9.57,-32,58,30.6
ngc2589,8,24,29.47,-8,46,4.5
ngc2590,8,25,2.0,-0,35,29.0
ngc2591,8,37,25.53,78,1,35.1
ngc2592,8,27,8.05,25,58,13.1
ngc2593,8,26,47.83,17,22,29.7
ngc2594,8,27,17.16,25,52,43.7
ngc2595,8,27,42.02,21,28,44.8
ngc2596,8,27,26.52,17,17,2.7
ngc2597,8,29,57.41,21,30,6.8
ngc2598,8,30,2.52,21,29,19.2
ngc2599,8,32,11.3,22,33,38.0
ngc2600,8,34,45.05,52,42,56.5
ngc2601,8,25,30.66,-68,7,3.6
ngc2602,8,35,4.25,52,49,53.5
ngc2603,8,34,31.19,52,50,24.8
ngc2604,8,33,23.14,29,32,19.7
ngc2604b,8,33,35.66,29,29,58.9
ngc2605,8,34,53.31,52,48,15.5
ngc2606,8,35,34.44,52,47,20.1
ngc2607,8,33,56.66,26,58,21.6
ngc2608,8,35,17.33,28,28,24.3
ngc2609,8,29,29.65,-61,6,36.8
ngc2610,8,33,23.4,-16,8,58.0
ngc2611,8,35,29.17,25,1,39.0
ngc2612,8,33,50.1,-13,10,28.3
ngc2613,8,33,22.84,-22,58,25.2
ngc2614,8,42,47.95,72,58,35.3
ngc2615,8,34,33.35,-2,32,48.5
ngc2616,8,35,34.07,-1,51,0.5
ngc2617,8,35,38.79,-4,5,17.6
ngc2618,8,35,53.54,0,42,25.6
ngc2619,8,37,32.71,28,42,18.7
ngc2620,8,37,28.24,24,56,49.0
ngc2621,8,37,36.98,24,59,59.3
ngc2622,8,38,10.94,24,53,43.0
ngc2623,8,38,24.08,25,45,16.7
ngc2624,8,38,9.63,19,43,32.4
ngc2625,8,38,23.22,19,43,0.0
ngc2626,8,35,28.88,-40,40,6.0
ngc2627,8,37,14.94,-29,57,1.5
ngc2628,8,40,22.71,23,32,22.8
ngc2629,8,47,15.82,72,59,8.3
ngc2630,8,47,7.3,73,0,1.1
ngc2631,8,47,7.3,73,0,1.1
ngc2632,8,40,22.2,19,40,19.4
ngc2633,8,48,4.58,74,5,55.9
ngc2634,8,48,25.39,73,58,1.8
ngc2634a,8,48,38.14,73,56,21.4
ngc2635,8,38,25.99,-34,46,17.7
ngc2636,8,48,24.43,73,40,16.1
ngc2637,8,41,13.49,19,41,29.2
ngc2638,8,42,25.77,37,13,15.7
ngc2639,8,43,38.08,50,12,20.0
ngc2640,8,37,24.62,-55,7,25.5
ngc2641,8,47,57.49,72,53,44.8
ngc2642,8,40,44.37,-4,7,18.2
ngc2643,8,41,51.74,19,42,9.1
ngc2644,8,41,31.86,4,58,49.2
ngc2645,8,39,3.12,-46,13,38.3
ngc2646,8,50,22.05,73,27,47.1
ngc2647,8,42,43.1,19,39,2.2
ngc2648,8,42,39.8,14,17,8.2
ngc2649,8,44,8.27,34,43,2.1
ngc2650,8,49,58.35,70,17,58.0
ngc2651,8,43,55.15,11,46,15.6
ngc2652,9,42,33.28,-3,41,56.9
ngc2653,8,54,55.56,78,23,36.8
ngc2654,8,49,11.87,60,13,16.0
ngc2655,8,55,37.73,78,13,23.1
ngc2656,8,47,53.07,53,52,34.2
ngc2657,8,45,15.81,9,38,43.8
ngc2658,8,43,27.34,-32,39,22.4
ngc2659,8,42,33.02,-45,0,1.9
ngc2660,8,42,37.99,-47,12,2.4
ngc2661,8,45,59.54,12,37,11.7
ngc2662,8,45,32.03,-15,7,16.5
ngc2663,8,45,8.25,-33,47,41.1
ngc2664,8,47,7.03,12,36,20.8
ngc2665,8,46,0.99,-19,18,10.4
ngc2666,8,49,47.02,44,42,13.2
ngc2667,8,48,27.25,19,1,10.2
ngc2667b,8,48,30.17,19,2,38.0
ngc2668,8,49,22.56,36,42,37.2
ngc2669,8,46,22.57,-52,56,51.1
ngc2670,8,45,29.48,-48,47,29.9
ngc2671,8,46,11.89,-41,52,37.8
ngc2672,8,49,21.89,19,4,29.9
ngc2673,8,49,24.14,19,4,27.1
ngc2674,8,49,13.21,-14,17,39.2
ngc2675,8,52,4.95,53,37,2.3
ngc2676,8,51,35.65,47,33,27.6
ngc2677,8,50,1.33,19,0,35.2
ngc2678,8,50,2.75,11,20,17.2
ngc2679,8,51,32.94,30,51,55.3
ngc2680,8,51,33.49,30,51,56.9
ngc2681,8,53,32.74,51,18,49.2
ngc2682,8,51,20.13,11,48,43.0
ngc2683,8,52,41.33,33,25,18.3
ngc2684,8,54,54.04,49,9,37.4
ngc2685,8,55,34.71,58,44,3.8
ngc2686,8,54,59.8,49,8,32.5
ngc2686a,8,54,58.91,49,8,32.4
ngc2686b,8,55,0.59,49,8,32.8
ngc2687,8,55,5.5,49,9,21.3
ngc2687a,8,55,5.02,49,9,23.4
ngc2687b,8,55,6.04,49,9,22.0
ngc2688,8,55,11.59,49,7,21.4
ngc2689,8,55,25.41,49,6,55.7
ngc2690,8,52,38.03,-2,36,11.6
ngc2691,8,54,46.34,39,32,19.2
ngc2692,8,56,58.01,52,3,57.4
ngc2693,8,56,59.27,51,20,50.8
ngc2694,8,56,59.26,51,19,55.1
ngc2695,8,54,27.07,-3,4,1.3
ngc2696,8,50,42.05,-5,0,35.2
ngc2697,8,54,59.4,-2,59,15.4
ngc2698,8,55,36.51,-3,11,2.2
ngc2699,8,55,48.8,-3,7,39.3
ngc2700,8,55,50.58,-3,6,59.0
ngc2701,8,59,5.74,53,46,18.0
ngc2702,8,55,54.64,-3,3,55.2
ngc2703,8,55,47.13,-3,18,24.9
ngc2704,8,56,47.69,39,22,55.9
ngc2705,8,56,0.05,-3,0,53.6
ngc2706,8,56,12.31,-2,33,48.4
ngc2707,8,56,5.68,-3,3,59.1
ngc2708,8,56,8.05,-3,21,36.4
ngc2709,8,56,12.86,-3,14,35.6
ngc2710,8,59,48.35,55,42,23.0
ngc2711,8,57,23.6,17,17,16.9
ngc2712,8,59,30.47,44,54,50.0
ngc2713,8,57,20.51,2,55,16.7
ngc2714,8,53,29.82,-59,13,1.6
ngc2715,9,8,6.2,78,5,6.6
ngc2716,8,57,35.88,3,5,24.8
ngc2717,8,57,1.12,-24,40,25.5
ngc2718,8,58,50.47,6,17,34.8
ngc2719,9,0,15.46,35,43,39.5
ngc2719a,9,0,15.94,35,43,12.5
ngc2720,8,59,8.06,11,8,57.2
ngc2721,8,58,56.52,-4,54,7.0
ngc2722,8,58,46.17,-3,42,36.4
ngc2723,9,0,14.36,3,10,39.9
ngc2724,9,1,1.82,35,45,43.4
ngc2725,9,1,3.22,11,5,54.2
ngc2726,9,4,56.77,59,55,58.5
ngc2727,8,56,8.05,-3,21,36.4
ngc2728,9,1,40.93,11,4,58.7
ngc2729,9,1,28.62,3,43,14.2
ngc2730,9,2,15.83,16,50,17.9
ngc2731,9,2,8.41,8,18,6.0
ngc2732,9,13,24.73,79,11,14.4
ngc2733,8,58,46.17,-3,42,36.4
ngc2734,9,3,1.61,16,51,49.0
ngc2735,9,2,38.64,25,56,4.3
ngc2735a,9,2,41.87,25,56,18.2
ngc2736,9,0,16.94,-45,56,53.0
ngc2737,9,3,59.72,21,54,23.6
ngc2738,9,4,0.45,21,58,3.4
ngc2739,9,6,2.83,51,44,40.9
ngc2740,9,6,4.99,51,44,7.1
ngc2741,9,3,16.5,18,15,39.9
ngc2742,9,7,33.53,60,28,45.6
ngc2742a,9,9,58.07,62,14,50.5
ngc2743,9,4,54.06,25,0,14.1
ngc2744,9,4,38.9,18,27,37.0
ngc2744 ned01,9,4,38.7,18,27,22.0
ngc2744 ned02,9,4,39.0,18,27,52.0
ngc2745,9,4,39.33,18,15,26.5
ngc2746,9,5,59.44,35,22,38.6
ngc2747,9,5,18.34,18,26,31.9
ngc2748,9,13,43.02,76,28,31.2
ngc2749,9,5,21.32,18,18,47.2
ngc2750,9,5,47.91,25,26,14.7
ngc2751,9,5,32.4,18,15,44.3
ngc2752,9,5,43.03,18,20,23.0
ngc2753,9,7,8.26,25,20,32.9
ngc2754,9,5,11.21,-19,5,5.5
ngc2755,9,7,58.31,41,42,32.2
ngc2756,9,9,0.93,53,50,58.3
ngc2757,9,5,25.76,-19,2,52.1
ngc2758,9,5,31.2,-19,2,34.0
ngc2759,9,8,37.29,37,37,17.8
ngc2760,9,24,13.04,76,31,52.6
ngc2761,9,7,30.83,18,26,5.1
ngc2762,9,9,54.53,50,25,5.7
ngc2763,9,6,49.05,-15,29,59.2
ngc2764,9,8,17.47,21,26,36.0
ngc2765,9,7,36.64,3,23,34.5
ngc2766,9,8,47.54,29,51,53.2
ngc2767,9,10,11.88,50,24,4.7
ngc2768,9,11,37.5,60,2,14.0
ngc2769,9,10,32.16,50,25,59.8
ngc2770,9,9,33.71,33,7,24.7
ngc2771,9,10,39.66,50,22,47.5
ngc2772,9,7,41.87,-23,37,17.1
ngc2773,9,9,44.19,7,10,25.3
ngc2774,9,10,39.92,18,41,47.7
ngc2775,9,10,20.12,7,2,16.6
ngc2776,9,12,14.51,44,57,17.4
ngc2777,9,10,41.83,7,12,24.1
ngc2778,9,12,24.37,35,1,39.1
ngc2779,9,12,28.29,35,3,13.5
ngc2780,9,12,44.37,34,55,32.1
ngc2781,9,11,27.52,-14,49,0.6
ngc2782,9,14,5.11,40,6,49.3
ngc2783,9,13,39.46,29,59,34.7
ngc2783b,9,13,33.15,30,0,0.5
ngc2784,9,12,19.5,-24,10,21.4
ngc2785,9,15,15.39,40,55,3.1
ngc2786,9,13,35.59,12,26,26.9
ngc2787,9,19,18.6,69,12,11.7
ngc2788,9,9,3.04,-67,55,56.9
ngc2788a,9,2,39.44,-68,13,36.6
ngc2788b,9,3,35.7,-67,58,11.3
ngc2789,9,14,59.66,29,43,49.0
ngc2790,9,15,2.78,19,41,49.6
ngc2791,9,15,1.99,17,35,32.0
ngc2792,9,12,26.57,-42,25,39.0
ngc2793,9,16,47.31,34,25,47.3
ngc2794,9,16,1.79,17,35,23.4
ngc2795,9,16,3.92,17,37,42.1
ngc2796,9,16,41.85,30,54,55.5
ngc2797,9,16,21.69,17,43,38.0
ngc2798,9,17,22.79,41,59,59.0
ngc2799,9,17,31.03,41,59,38.7
ngc2800,9,18,35.22,52,30,52.1
ngc2801,9,16,44.19,19,56,8.6
ngc2802,9,16,41.43,18,57,48.5
ngc2803,9,16,43.87,18,57,16.5
ngc2804,9,16,50.01,20,11,54.6
ngc2805,9,20,20.41,64,6,10.0
ngc2806,9,16,56.79,20,4,14.2
ngc2807,9,16,59.0,20,1,56.0
ngc2807a,9,16,57.68,20,1,44.6
ngc2807b,9,17,0.66,20,2,11.4
ngc2808,9,12,2.54,-64,51,46.2
ngc2809,9,17,6.92,20,4,10.9
ngc2810,9,22,4.5,71,50,38.5
ngc2811,9,16,11.11,-16,18,45.8
ngc2812,9,17,40.79,19,55,8.0
ngc2813,9,17,45.45,19,54,23.8
ngc2814,9,21,11.48,64,15,11.5
ngc2815,9,16,19.75,-23,37,59.7
ngc2816,9,21,45.58,64,15,28.6
ngc2817,9,17,10.53,-4,45,7.6
ngc2818,9,16,1.5,-36,37,37.0
ngc2818a,9,16,6.13,-36,37,36.9
ngc2819,9,18,9.29,16,11,53.2
ngc2820,9,21,45.58,64,15,28.6
ngc2820a,9,21,30.07,64,14,19.4
ngc2821,9,16,47.98,-26,48,58.6
ngc2822,9,13,49.72,-69,38,41.4
ngc2823,9,19,17.46,34,0,29.4
ngc2824,9,19,2.23,26,16,11.9
ngc2825,9,19,22.44,33,44,34.0
ngc2826,9,19,24.17,33,37,26.4
ngc2827,9,19,19.01,33,52,50.9
ngc2828,9,19,34.83,33,53,17.1
ngc2829,9,19,30.7,33,38,54.0
ngc2829 ned01,9,19,30.31,33,38,54.5
ngc2829 ned02,9,19,31.14,33,38,52.0
ngc2830,9,19,41.41,33,44,17.3
ngc2831,9,19,45.49,33,44,42.0
ngc2832,9,19,46.86,33,44,59.1
ngc2833,9,19,57.86,33,55,38.8
ngc2834,9,20,2.52,33,42,37.7
ngc2835,9,17,52.91,-22,21,16.8
ngc2836,9,13,44.6,-69,20,5.1
ngc2837,9,18,23.37,-16,28,54.2
ngc2838,9,20,43.04,39,18,56.7
ngc2839,9,20,36.33,33,39,2.4
ngc2840,9,20,52.72,35,22,5.8
ngc2841,9,22,2.63,50,58,35.5
ngc2842,9,15,36.43,-63,4,10.7
ngc2843,9,20,28.78,18,55,34.4
ngc2844,9,21,48.01,40,9,4.5
ngc2845,9,18,36.71,-38,0,36.3
ngc2846,9,19,40.47,-14,40,34.6
ngc2847,9,20,8.53,-16,31,5.9
ngc2848,9,20,9.83,-16,31,33.8
ngc2849,9,19,22.87,-40,31,13.4
ngc2850,9,20,57.01,-4,56,24.3
ngc2851,9,20,30.23,-16,29,43.0
ngc2852,9,23,14.59,40,9,49.7
ngc2853,9,23,17.33,40,12,0.2
ngc2854,9,24,3.11,49,12,14.9
ngc2855,9,21,27.49,-11,54,34.2
ngc2856,9,24,16.01,49,14,57.1
ngc2857,9,24,37.72,49,21,25.4
ngc2858,9,22,55.01,3,9,25.0
ngc2859,9,24,18.53,34,30,48.6
ngc2860,9,24,53.21,41,3,36.7
ngc2861,9,23,36.5,2,8,11.3
ngc2862,9,24,55.11,26,46,28.8
ngc2863,9,23,36.56,-10,25,59.6
ngc2864,9,24,15.39,5,56,28.2
ngc2865,9,23,30.21,-23,9,41.2
ngc2866,9,22,5.04,-51,6,9.4
ngc2867,9,21,24.97,-58,18,42.0
ngc2868,9,23,27.22,-10,25,46.2
ngc2869,9,23,36.56,-10,25,59.6
ngc2870,9,27,53.74,57,22,31.8
ngc2871,9,25,39.54,11,26,39.6
ngc2872,9,25,42.54,11,25,55.7
