name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ic2047,4,14,56.08,-13,11,30.2
ic2048,4,12,34.9,-32,49,2.5
ic2049,4,12,4.28,-58,33,25.2
ic2050,4,13,56.13,-53,28,31.3
ic2051,3,52,0.83,-83,49,50.5
ic2052,4,14,58.52,-54,20,10.3
ic2053,4,15,55.62,-49,21,30.0
ic2054,4,7,26.34,-78,15,11.9
ic2055,4,17,48.52,-48,55,26.8
ic2056,4,16,24.54,-60,12,24.5
ic2057,4,21,56.09,4,2,55.1
ic2058,4,17,54.35,-55,55,58.4
ic2059,4,20,26.3,-31,43,28.5
ic2060,4,17,53.36,-56,36,58.5
ic2061,4,24,0.13,21,4,59.5
ic2062,4,32,1.86,71,55,11.5
ic2063,4,22,40.32,-15,39,37.8
ic2064,4,23,26.74,-15,41,6.6
ic2065,4,21,27.98,-55,55,59.9
ic2066,4,23,32.33,-54,44,0.2
ic2067,4,30,51.03,35,26,46.2
ic2068,4,26,36.88,-42,5,37.4
ic2069,4,25,56.14,-48,12,29.0
ic2070,4,24,35.69,-57,58,51.2
ic2071,4,26,13.19,-53,9,7.6
ic2072,4,26,54.6,-48,22,39.0
ic2073,4,26,33.84,-53,11,14.4
ic2074,4,31,23.03,7,42,9.4
ic2075,4,30,51.59,-5,47,53.8
ic2076,4,28,7.81,-48,13,43.9
ic2077,4,32,6.12,0,34,2.5
ic2078,4,31,52.22,-4,41,55.3
ic2079,4,28,30.82,-53,44,16.5
ic2080,4,31,52.15,-5,45,24.6
ic2081,4,29,0.9,-53,36,49.3
ic2082,4,29,7.6,-53,49,38.0
ic2082 ned01,4,29,8.21,-53,49,40.6
ic2082 ned02,4,29,7.02,-53,49,36.1
ic2083,4,30,44.27,-53,58,51.0
ic2084,4,32,6.17,-48,17,17.9
ic2085,4,31,24.24,-54,25,0.6
ic2086,4,31,32.17,-53,38,51.5
ic2087,4,39,59.97,25,44,32.0
ic2088,4,31,4.56,26,36,25.3
ic2089,4,32,50.44,-75,32,22.0
ic2090,4,44,44.07,-33,59,38.7
ic2091,4,46,39.22,-4,40,18.5
ic2092,4,46,47.62,-4,56,36.1
ic2093,4,47,32.28,-2,42,32.5
ic2094,4,48,24.83,-5,21,9.5
ic2095,4,48,45.63,-5,7,29.3
ic2096,4,49,40.86,-4,58,43.1
ic2097,4,50,24.22,-5,4,52.4
ic2098,4,50,44.31,-5,25,7.2
ic2099,4,50,52.07,-4,53,33.8
ic2100,4,51,14.94,-4,49,51.3
ic2101,4,51,42.24,-6,13,53.2
ic2102,4,51,55.32,-4,57,5.8
ic2103,4,39,48.05,-76,50,12.5
ic2104,4,56,18.96,-15,47,52.4
ic2105,4,49,26.66,-69,12,3.3
ic2106,4,56,33.89,-28,30,14.1
ic2107,4,58,20.61,8,14,18.1
ic2108,4,57,17.07,-15,17,20.4
ic2109,4,58,59.18,-0,18,19.1
ic2110,4,59,1.8,-0,18,9.5
ic2111,4,51,52.12,-69,23,31.8
ic2112,5,0,30.15,4,23,11.5
ic2113,4,59,31.83,-15,49,25.1
ic2114,4,54,25.97,-69,11,2.8
ic2115,4,57,8.72,-66,23,24.7
ic2116,4,57,16.26,-66,23,20.5
ic2117,4,57,15.21,-68,26,29.3
ic2118,5,4,55.44,-7,15,56.3
ic2119,5,6,50.95,-20,20,42.7
ic2120,5,19,10.3,38,11,6.0
ic2121,5,19,44.86,-25,3,51.6
ic2122,5,19,1.4,-37,5,21.8
ic2123,5,21,56.7,3,29,11.0
ic2124,5,21,58.78,3,28,55.8
ic2125,5,24,28.12,-27,0,57.8
ic2126,5,21,58.71,-67,57,26.6
ic2127,5,22,13.96,-67,58,41.9
ic2128,5,22,44.17,-68,3,39.9
ic2129,5,31,50.47,-23,8,42.2
ic2130,5,31,50.47,-23,8,42.2
ic2131,5,32,18.55,-17,13,25.9
ic2132,5,32,28.67,-13,55,37.6
ic2133,5,42,4.65,69,22,42.4
ic2134,5,23,5.84,-75,26,48.6
ic2135,5,33,12.9,-36,23,55.8
ic2136,5,33,12.9,-36,23,55.8
ic2137,5,34,21.68,-23,32,0.0
ic2138,5,34,21.68,-23,32,0.0
ic2139,5,35,16.23,-17,56,1.2
ic2140,5,33,21.91,-75,22,31.3
ic2141,5,42,22.34,-51,1,58.3
ic2142,5,33,9.16,-78,1,9.9
ic2143,5,46,52.61,-18,43,35.0
ic2144,5,50,13.89,23,52,20.7
ic2145,5,40,24.75,-69,40,13.1
ic2146,5,37,46.93,-74,46,59.5
ic2147,5,43,28.06,-30,29,42.1
ic2148,5,39,11.86,-75,33,44.8
ic2149,5,56,23.89,46,6,17.2
ic2150,5,51,18.56,-38,19,13.7
ic2151,5,52,36.43,-17,47,14.2
ic2152,5,57,53.41,-23,10,50.8
ic2153,6,0,5.18,-33,55,11.1
ic2153 ned01,6,0,4.23,-33,55,12.3
ic2153 ned02,6,0,5.44,-33,55,5.5
ic2154,6,1,7.81,-23,40,21.5
ic2155,6,0,38.43,-33,59,50.4
ic2156,6,4,52.41,24,9,30.4
ic2157,6,4,47.58,24,4,15.7
ic2158,6,5,17.96,-27,51,25.1
ic2159,6,9,57.62,20,25,53.0
ic2160,5,55,28.56,-76,55,12.9
ic2161,5,57,24.86,-75,8,22.1
ic2162,6,13,4.7,17,58,48.3
ic2163,6,16,27.98,-21,22,33.1
ic2164,6,6,52.26,-75,21,52.9
ic2165,6,21,42.7,-12,59,14.0
ic2166,6,26,55.64,59,4,48.3
ic2167,6,31,6.18,10,27,33.4
ic2168,6,33,47.72,44,41,7.7
ic2169,6,31,0.32,9,53,50.8
ic2170,6,34,4.91,44,41,18.4
ic2171,6,44,27.69,-17,55,56.9
ic2172,6,46,51.57,1,18,57.6
ic2173,6,50,47.16,33,27,29.0
ic2174,7,9,5.61,75,21,10.9
ic2175,7,8,39.66,35,17,17.7
ic2176,7,7,31.83,32,28,11.1
ic2177,7,4,36.91,-10,28,15.8
ic2178,7,7,37.66,32,30,44.6
ic2179,7,15,32.31,64,55,34.3
ic2180,7,11,19.58,26,22,17.5
ic2181,7,13,10.35,18,59,45.0
ic2182,7,14,11.03,18,56,42.1
ic2183,7,16,56.28,-20,24,37.7
ic2184,7,29,25.4,72,7,44.0
ic2184 ned01,7,29,24.16,72,7,40.4
ic2184 ned02,7,29,27.02,72,7,51.5
ic2185,7,23,16.04,32,29,43.2
ic2186,7,22,47.78,21,31,45.3
ic2187,7,22,43.31,21,29,0.1
ic2188,7,22,43.18,21,30,46.9
ic2189,7,24,57.59,8,55,14.5
ic2190,7,29,54.3,37,27,6.3
ic2191,7,30,17.46,24,19,39.8
ic2192,7,33,20.31,31,21,41.0
ic2193,7,33,23.71,31,29,0.8
ic2194,7,33,40.19,31,20,3.9
ic2195,7,28,27.63,-51,15,26.7
ic2196,7,34,9.74,31,24,20.4
ic2197,7,34,25.31,31,25,19.2
ic2198,7,34,11.13,23,57,58.8
ic2199,7,34,55.74,31,16,34.5
ic2200,7,28,17.51,-62,21,10.5
ic2201,7,36,16.81,33,7,21.8
ic2202,7,27,54.74,-67,34,27.2
ic2203,7,40,33.61,34,13,48.2
ic2204,7,41,18.1,34,13,55.8
ic2205,7,46,54.57,26,52,20.4
ic2206,7,45,50.39,-34,19,48.6
ic2207,7,49,50.89,33,57,44.2
ic2208,7,52,7.84,27,29,2.1
ic2209,7,56,14.21,60,18,14.7
ic2210,7,56,56.49,56,40,56.4
ic2211,7,57,45.66,32,33,29.2
ic2212,7,58,57.2,32,36,44.1
ic2213,7,59,6.55,27,27,50.4
ic2214,7,59,53.81,33,17,25.9
ic2215,7,59,33.15,24,55,44.3
ic2216,7,59,27.55,5,36,52.2
ic2217,8,0,49.73,27,30,1.1
ic2218,8,1,38.49,24,25,56.8
ic2219,8,2,36.53,27,26,15.0
ic2220,7,56,50.95,-59,7,32.8
ic2221,8,5,7.95,37,27,2.3
ic2222,8,5,14.77,37,28,21.3
ic2223,8,5,50.31,37,27,36.2
ic2224,8,5,50.31,37,27,36.2
ic2225,8,5,28.12,35,56,48.1
ic2226,8,6,11.22,12,32,36.6
ic2227,8,7,7.18,36,14,0.5
ic2228,8,7,5.65,8,1,31.3
ic2229,8,9,44.16,25,52,53.8
ic2230,8,10,56.55,25,41,4.9
ic2231,8,11,1.6,5,5,14.4
ic2232,8,12,57.92,36,15,16.7
ic2233,8,13,58.91,45,44,31.7
ic2234,8,13,51.62,35,29,34.5
ic2235,8,13,33.83,24,4,36.4
ic2236,8,13,37.52,24,2,55.7
ic2237,8,14,8.09,24,40,45.5
ic2238,8,14,8.61,24,39,42.8
ic2239,8,14,6.79,23,51,58.9
ic2240,8,14,47.48,24,28,3.2
ic2241,8,15,8.64,24,7,45.8
ic2242,8,15,11.46,24,7,58.6
ic2243,8,15,18.43,23,57,44.2
ic2244,8,15,22.27,24,32,45.0
ic2245,8,15,28.42,24,32,9.8
ic2246,8,16,0.79,23,50,59.1
ic2247,8,15,59.1,23,11,58.6
ic2248,8,16,4.81,23,8,2.5
ic2249,8,16,34.43,24,29,37.4
ic2250,8,16,32.16,23,37,58.7
ic2251,8,16,38.79,23,56,58.7
ic2252,8,16,41.95,24,41,38.0
ic2253,8,16,33.88,21,24,35.6
ic2254,8,16,45.51,24,46,48.8
ic2255,8,16,43.18,23,27,25.6
ic2256,8,16,54.43,24,10,36.6
ic2257,8,17,10.81,23,38,59.7
ic2258,8,17,16.44,23,34,39.1
ic2259,8,17,18.15,23,33,56.3
ic2260,8,17,27.58,24,40,23.7
ic2261,8,17,32.82,23,30,44.4
ic2262,8,17,22.56,18,27,16.2
ic2263,8,17,40.92,23,34,48.4
ic2264,8,17,44.93,23,42,53.1
ic2265,8,17,50.23,24,11,36.7
ic2266,8,17,38.45,18,24,37.3
ic2267,8,18,1.61,24,44,7.2
ic2268,8,18,6.56,24,47,47.2
ic2269,8,18,8.76,23,2,51.3
ic2270,8,18,0.37,19,5,51.6
ic2271,8,18,19.7,24,31,36.9
ic2272,8,18,7.17,18,44,9.2
ic2273,8,18,12.82,18,24,6.0
ic2274,8,18,14.01,18,39,57.0
ic2275,8,18,13.72,18,24,41.2
ic2276,8,18,29.37,18,28,39.8
ic2277,8,18,32.44,18,39,0.2
ic2278,8,18,34.45,18,27,41.5
ic2279,8,18,35.52,18,34,4.6
ic2280,8,18,38.52,18,26,59.1
ic2281,8,18,54.15,18,54,32.8
ic2282,8,19,15.53,24,47,33.5
ic2283,8,19,17.53,24,47,11.1
ic2284,8,18,58.68,18,36,20.1
ic2285,8,19,2.81,18,54,52.8
ic2286,8,19,4.09,18,57,22.0
ic2287,8,19,7.63,19,24,1.7
ic2288,8,19,22.38,23,44,50.3
ic2289,8,19,7.64,18,29,53.8
ic2290,8,19,15.86,19,18,47.7
ic2291,8,19,18.15,18,30,30.2
ic2292,8,19,21.99,19,33,48.9
ic2293,8,19,32.11,21,23,39.5
ic2294,8,19,26.04,18,59,4.9
ic2295,8,19,26.99,18,24,51.2
ic2296,8,19,28.55,18,53,55.5
ic2297,8,20,4.62,18,22,55.1
ic2298,8,20,7.08,18,24,11.2
ic2299,8,20,9.41,19,20,14.8
ic2300,8,20,12.6,18,25,12.2
ic2301,8,20,13.93,18,26,1.5
ic2302,8,20,17.28,19,21,26.0
ic2303,8,20,19.27,19,25,8.4
ic2304,8,20,35.69,19,26,22.3
ic2305,8,20,40.08,19,27,10.5
ic2306,8,20,39.4,19,6,37.0
ic2307,8,20,42.82,19,26,26.4
ic2308,8,20,45.25,19,21,44.2
ic2308 ned01,8,20,44.85,19,21,44.0
ic2309,8,20,43.61,18,23,52.2
ic2310,8,20,46.32,18,27,48.6
ic2311,8,18,45.98,-25,22,11.1
ic2312,8,20,53.38,18,30,39.2
ic2312 ned01,8,20,53.26,18,30,30.7
ic2312 ned02,8,20,53.55,18,30,44.6
ic2313,8,20,54.58,18,30,51.1
ic2314,8,21,3.64,18,45,45.6
ic2315,8,21,10.69,18,54,54.9
ic2316,8,21,15.2,19,45,33.9
ic2317,8,21,21.46,18,50,39.6
ic2318,8,21,32.76,18,37,22.4
ic2319,8,21,33.06,18,28,36.2
ic2320,8,21,35.4,18,40,12.9
ic2321,8,21,39.17,18,28,8.9
ic2322,8,21,38.98,18,29,2.8
ic2323,8,21,41.22,18,36,47.7
ic2324,8,21,58.73,19,11,38.5
ic2325,8,22,8.73,18,54,43.7
ic2326,8,22,12.14,19,0,43.5
ic2327,8,21,27.97,3,10,9.4
ic2328,8,22,17.38,19,36,59.2
ic2329,8,22,19.48,19,24,57.5
ic2330,8,22,23.14,18,51,13.0
ic2331,8,22,35.15,19,40,46.8
ic2332,8,22,39.63,19,55,23.0
ic2333,8,23,0.85,19,4,54.7
ic2334,8,22,59.97,18,36,49.6
ic2335,8,23,7.04,19,24,28.9
ic2336,8,23,19.04,18,32,14.8
ic2337,8,23,20.29,18,32,6.8
ic2338,8,23,32.67,21,20,17.1
ic2339,8,23,34.21,21,20,51.5
ic2340,8,23,30.05,18,44,58.0
ic2341,8,23,41.44,21,26,5.6
ic2342,8,23,32.1,18,34,46.6
ic2343,8,23,53.93,19,1,32.3
ic2344,8,23,54.74,18,39,35.0
ic2345,8,24,8.44,19,57,7.8
ic2346,8,24,10.9,19,42,22.4
ic2347,8,24,14.08,18,46,25.9
ic2348,8,24,20.25,20,31,59.7
ic2349,8,24,16.71,19,0,29.0
ic2350,8,24,28.38,19,33,7.4
ic2351,8,24,30.2,18,35,19.6
ic2352,8,24,39.98,19,36,10.0
ic2353,8,24,37.7,18,39,23.6
ic2354,8,24,40.76,18,39,59.2
ic2355,8,24,51.81,20,27,48.5
ic2356,8,25,0.86,19,29,51.2
ic2357,8,25,4.56,19,30,31.9
ic2358,8,25,5.1,19,29,42.7
ic2359,8,25,12.07,20,20,5.1
ic2360,8,25,15.09,19,30,59.2
ic2361,8,25,44.5,27,52,28.5
ic2362,8,25,41.42,19,56,32.0
ic2363,8,25,45.42,19,26,57.4
ic2364,8,25,51.49,19,45,35.0
ic2365,8,26,18.06,27,50,24.5
ic2366,8,26,18.06,27,50,24.5
ic2367,8,24,10.08,-18,46,32.0
ic2368,8,26,1.29,19,52,58.8
ic2369,8,26,16.06,20,13,56.1
ic2370,8,26,22.82,19,38,17.0
ic2371,8,26,36.98,19,47,54.9
ic2372,8,26,40.62,19,52,59.1
ic2373,8,26,48.98,20,21,53.4
ic2374,8,28,22.14,30,26,35.5
ic2375,8,26,19.67,-13,18,11.3
ic2376,8,28,26.13,30,24,27.7
ic2377,8,26,26.08,-13,18,22.2
ic2378,8,28,31.65,30,25,52.8
ic2379,8,26,27.8,-13,17,34.3
ic2380,8,28,43.89,30,24,16.3
ic2381,8,28,21.74,19,47,29.9
ic2382,8,28,46.12,22,3,12.5
ic2383,8,29,41.35,30,41,16.7
ic2384,8,34,23.48,32,26,5.2
ic2385,8,35,10.36,37,15,57.5
ic2386,8,34,43.84,25,48,24.1
ic2387,8,38,34.0,30,47,55.3
ic2388,8,39,56.52,19,38,43.1
ic2389,8,47,57.77,73,32,21.1
ic2390,8,41,51.74,19,42,9.1
ic2391,8,40,31.88,-53,2,7.7
ic2392,8,44,30.8,18,17,10.1
ic2393,8,46,49.19,28,10,16.7
ic2394,8,47,6.91,28,14,11.6
ic2395,8,42,30.11,-48,9,2.0
ic2396,8,46,40.59,17,38,57.1
ic2397,8,46,41.86,17,39,35.2
ic2398,8,46,44.57,17,45,17.7
ic2399,8,47,49.73,18,54,42.8
ic2400,8,47,59.15,38,4,11.3
ic2401,8,48,10.3,37,45,19.3
ic2402,8,47,59.04,31,47,8.3
ic2403,8,46,9.33,-15,21,25.2
ic2404,8,48,10.45,29,29,28.9
ic2405,8,48,42.76,37,13,7.1
ic2406,8,48,4.61,17,42,8.6
ic2407,8,48,9.15,17,36,41.3
ic2408,8,48,20.24,19,2,14.7
ic2409,8,48,24.66,18,19,52.1
ic2410,8,48,27.25,19,1,10.2
ic2411,8,48,30.17,19,2,38.0
ic2412,8,49,23.71,18,32,35.4
ic2413,8,49,31.57,18,44,41.1
ic2414,8,49,50.12,18,47,32.7
ic2415,8,50,1.91,18,39,5.8
ic2416,8,50,32.15,18,33,34.6
ic2417,8,51,8.16,18,37,29.7
ic2418,8,51,25.08,17,56,42.9
ic2419,8,52,9.4,18,6,4.9
ic2420,8,51,33.76,3,6,2.5
ic2421,8,54,21.6,32,40,51.1
ic2422,8,54,24.31,20,13,29.3
ic2423,8,54,47.08,20,13,13.0
ic2424,8,56,47.69,39,22,55.9
ic2425,8,55,50.13,-3,25,23.3
ic2426,8,58,30.48,2,55,31.8
ic2427,9,1,1.7,37,52,31.6
ic2428,9,3,14.7,30,35,28.8
ic2429,9,3,42.53,29,17,45.6
ic2430,9,4,22.83,27,57,10.8
ic2431,9,4,35.35,14,35,38.7
ic2431 ned01,9,4,34.56,14,35,52.4
ic2431 ned02,9,4,34.72,14,35,44.8
ic2431 ned03,9,4,34.82,14,35,36.3
ic2431 ned04,9,4,35.44,14,35,42.2
ic2432,9,4,39.54,5,30,43.4
ic2433,9,5,28.73,22,36,8.0
ic2434,9,7,16.06,37,12,55.0
ic2435,9,6,49.79,26,16,31.6
ic2436,9,5,23.72,-19,9,55.7
ic2437,9,5,33.11,-19,12,25.6
ic2438,9,14,8.83,73,25,2.5
ic2439,9,8,38.46,32,35,34.6
ic2440,9,15,50.16,73,27,32.6
ic2441,9,10,2.3,22,51,12.0
ic2441 ned01,9,10,1.82,22,51,18.2
ic2441 ned02,9,10,2.9,22,51,6.4
ic2442,9,10,5.17,22,50,18.0
ic2443,9,11,30.89,28,49,35.7
ic2444,9,12,50.86,30,12,44.2
ic2445,9,13,12.6,31,48,28.3
ic2446,9,13,31.38,28,57,6.3
ic2447,9,13,31.38,28,57,6.3
ic2448,9,7,6.26,-69,56,30.6
ic2449,9,13,33.15,30,0,0.5
ic2450,9,17,5.28,25,25,45.0
ic2451,9,15,47.78,23,29,47.1
ic2452,9,15,57.58,23,28,20.1
ic2453,9,15,54.53,20,55,44.0
ic2454,9,16,1.77,17,49,14.5
ic2455,9,16,50.01,20,11,54.6
ic2456,9,17,24.24,34,40,27.8
ic2457,9,17,4.14,20,5,36.6
ic2458,9,21,30.07,64,14,19.3
ic2459,9,18,59.47,34,51,43.9
ic2460,9,19,19.01,33,52,50.9
ic2461,9,19,58.03,37,11,28.5
ic2462,9,22,56.25,22,41,10.9
ic2463,9,23,0.25,22,37,6.8
ic2464,9,23,22.27,22,37,48.9
ic2465,9,23,31.51,24,26,44.5
ic2466,9,23,45.03,24,31,6.4
ic2467,9,24,52.72,38,21,6.3
ic2468,9,25,1.49,38,20,38.5
ic2469,9,23,1.06,-32,26,59.1
ic2470,9,25,41.32,23,21,41.8
ic2471,9,25,12.17,-6,49,47.7
ic2472,9,26,33.72,21,23,6.1
ic2473,9,27,23.5,30,26,26.9
ic2474,9,27,11.41,23,2,3.4
ic2475,9,27,54.33,29,47,30.7
ic2476,9,27,52.83,29,59,8.7
ic2477,9,28,17.83,29,42,21.8
ic2478,9,28,0.93,30,2,13.1
ic2479,9,28,4.09,29,59,29.2
ic2480,9,28,17.83,29,42,21.8
ic2481,9,27,28.81,3,55,46.6
ic2482,9,26,59.22,-12,6,32.1
ic2483,9,29,25.79,30,59,41.0
ic2484,9,26,50.28,-42,50,34.1
ic2485,9,27,11.88,-39,17,5.0
ic2486,9,30,17.37,26,38,28.6
ic2487,9,30,9.17,20,5,27.1
ic2488,9,27,38.23,-57,0,25.0
ic2489,9,31,11.63,-5,53,3.0
ic2490,9,33,3.65,29,55,42.1
ic2491,9,35,14.22,34,43,54.0
ic2492,9,33,14.87,-37,51,58.8
ic2493,9,36,17.54,37,21,50.4
ic2494,9,36,5.79,-12,26,12.2
ic2495,9,38,7.39,28,3,27.6
ic2496,9,38,44.5,34,43,36.4
ic2497,9,41,4.09,34,43,57.8
ic2498,9,41,21.94,28,6,52.1
ic2499,9,41,24.63,27,53,42.9
ic2500,9,42,23.37,36,20,58.9
ic2501,9,38,47.18,-60,5,30.7
ic2502,9,43,15.4,35,9,37.9
ic2503,9,43,15.84,35,12,22.4
ic2504,9,38,33.82,-69,5,6.4
ic2505,9,45,6.95,27,16,6.9
ic2506,9,45,12.77,27,15,7.2
ic2507,9,44,33.9,-31,47,24.0
ic2508,9,47,7.08,33,30,29.0
ic2509,9,46,55.92,5,42,7.0
ic2510,9,47,43.48,-32,50,14.8
ic2511,9,49,24.55,-32,50,21.1
ic2512,9,49,24.55,-32,50,21.1
ic2513,9,50,0.79,-32,52,58.2
ic2514,9,50,0.79,-32,52,58.2
ic2515,9,54,39.42,37,24,30.9
ic2516,9,54,48.36,37,41,13.0
ic2517,9,52,50.67,-33,44,31.0
ic2518,9,55,58.53,37,9,19.9
ic2519,9,55,58.81,34,2,11.7
ic2520,9,56,20.12,27,13,39.3
ic2521,9,57,15.75,33,58,34.7
ic2522,9,55,8.96,-33,8,13.7
ic2523,9,55,9.52,-33,12,36.8
ic2524,9,57,32.86,33,37,11.0
ic2525,9,58,24.96,37,6,6.7
ic2526,9,57,3.03,-32,15,24.7
ic2527,10,0,6.49,38,10,19.9
ic2528,9,59,6.42,-27,7,43.7
ic2529,9,59,29.54,-22,49,34.6
ic2530,10,1,31.06,37,12,14.2
ic2531,9,59,55.77,-29,37,1.1
ic2532,10,0,5.4,-34,13,41.8
ic2533,10,0,31.67,-31,14,42.0
ic2534,10,1,29.86,-34,6,44.7
ic2535,10,4,31.83,38,0,21.7
ic2536,10,3,30.22,-33,56,59.1
ic2537,10,3,51.89,-27,34,15.1
ic2538,10,3,56.49,-34,48,27.1
ic2539,10,4,16.21,-31,21,46.6
ic2540,10,6,46.71,31,28,32.6
ic2541,10,5,48.01,-17,26,4.4
ic2542,10,7,50.54,34,18,55.1
ic2543,10,8,23.8,37,50,34.0
ic2543 ned01,10,8,23.56,37,50,29.5
ic2543 ned02,10,8,23.97,37,50,39.2
ic2544,10,8,29.73,33,20,47.0
ic2545,10,6,35.06,-33,51,29.8
ic2546,10,7,5.92,-33,15,40.9
ic2547,10,10,4.49,36,30,8.8
ic2548,10,7,54.95,-35,13,46.6
ic2549,10,10,10.16,36,27,53.5
ic2550,10,10,27.92,27,57,22.0
ic2551,10,10,40.32,24,24,50.9
ic2552,10,10,46.14,-34,50,40.9
ic2553,10,9,20.87,-62,36,49.3
ic2554,10,8,50.56,-67,1,51.1
ic2555,10,11,42.43,-31,38,34.3
ic2556,10,12,37.63,-34,43,43.9
ic2557,10,16,5.87,38,6,33.2
ic2558,10,14,44.14,-34,20,19.4
ic2559,10,14,45.39,-34,3,31.7
ic2560,10,16,18.72,-33,33,49.7
ic2561,10,19,8.61,34,40,30.1
ic2562,10,18,54.5,16,9,19.9
ic2563,10,18,51.93,-32,35,47.6
ic2564,10,21,27.7,36,27,7.4
ic2565,10,21,17.87,27,55,48.3
ic2566,10,22,19.39,36,34,58.9
ic2567,10,21,57.8,24,39,18.8
ic2568,10,22,30.01,36,35,57.5
ic2569,10,22,53.59,24,36,23.1
ic2570,10,21,34.3,-33,37,23.6
ic2571,10,21,35.08,-34,16,0.5
ic2572,10,25,7.28,28,5,41.3
ic2573,10,23,30.18,-35,27,20.1
ic2574,10,28,23.48,68,24,43.7
ic2575,10,25,24.0,-32,38,10.5
ic2576,10,25,58.98,-32,54,12.5
ic2577,10,28,1.45,32,45,50.0
ic2578,10,27,22.69,-33,52,38.4
ic2579,10,29,16.84,26,5,57.3
ic2580,10,28,17.98,-31,31,4.9
ic2581,10,27,29.15,-57,37,2.3
ic2582,10,29,11.0,-30,20,33.0
ic2583,10,31,10.44,26,3,18.2
ic2584,10,29,51.49,-34,54,41.9
ic2585,10,30,26.49,-35,21,34.2
ic2586,10,31,2.4,-28,42,59.9
ic2587,10,30,59.6,-34,33,46.6
ic2588,10,31,50.14,-30,23,4.3
ic2589,10,32,20.82,-24,2,15.2
ic2590,10,36,16.58,26,57,44.9
ic2591,10,36,38.67,35,3,10.5
ic2592,10,35,8.28,-43,41,30.5
ic2593,10,36,15.95,-12,43,32.9
ic2594,10,36,4.17,-24,19,23.1
ic2595,10,37,33.12,-11,7,0.2
ic2596,10,34,12.46,-73,14,24.5
ic2597,10,37,47.45,-27,4,54.1
ic2598,10,39,42.33,26,43,39.2
ic2599,10,37,27.09,-58,44,0.2
ic2600,10,46,38.8,72,19,13.6
ic2601,10,47,13.32,72,19,22.9
ic2602,10,42,57.47,-64,23,39.1
ic2603,10,48,25.36,32,55,38.3
ic2604,10,49,25.07,32,46,21.8
ic2605,10,49,47.54,32,58,23.5
ic2606,10,50,17.65,37,57,22.4
ic2607,10,50,18.94,37,59,38.2
ic2608,10,50,15.52,32,46,5.4
ic2609,10,50,17.98,-12,6,31.4
ic2610,10,52,8.07,33,4,59.4
ic2611,10,52,38.93,10,8,10.9
ic2612,10,53,37.16,32,46,3.5
ic2613,10,49,50.11,32,58,58.3
ic2614,11,1,33.8,38,48,13.2
ic2615,11,2,2.28,37,56,42.9
ic2616,11,2,5.76,38,47,14.1
ic2617,11,2,7.63,38,39,51.3
ic2618,11,1,58.82,27,47,21.3
ic2619,11,2,15.26,37,57,57.9
ic2620,11,2,23.95,38,30,18.1
ic2621,11,0,19.99,-65,14,57.7
ic2622,11,2,59.67,-16,17,22.0
ic2623,11,3,50.96,-20,5,35.0
ic2624,11,7,18.07,-19,28,17.6
ic2625,11,7,19.12,-19,33,20.3
ic2626,11,9,3.87,26,54,15.0
ic2627,11,9,53.39,-23,43,33.4
ic2628,11,11,37.87,12,7,19.1
ic2629,11,12,36.94,12,6,17.8
ic2630,11,12,43.19,12,19,8.2
ic2631,11,9,52.79,-76,36,51.5
ic2632,11,13,5.94,11,40,23.8
ic2633,11,13,10.04,11,36,3.6
ic2634,11,13,28.25,10,29,9.5
ic2635,11,13,29.81,11,27,50.0
ic2636,11,13,34.04,11,27,22.2
ic2637,11,13,49.75,9,35,10.7
ic2638,11,13,51.91,10,33,48.2
ic2639,11,13,55.54,9,38,34.1
ic2640,11,14,5.49,10,59,51.6
ic2641,11,14,10.55,9,23,57.6
ic2642,11,14,15.8,12,15,56.4
ic2643,11,14,26.56,10,7,34.4
ic2644,11,14,29.81,10,46,6.5
ic2645,11,14,30.82,11,53,12.4
ic2646,11,14,37.6,12,31,42.6
ic2647,11,14,38.62,12,8,31.2
ic2648,11,14,45.63,10,13,29.4
ic2649,11,14,46.45,11,7,39.7
ic2650,11,14,52.66,13,51,8.9
ic2651,11,14,52.28,12,14,23.2
ic2652,11,14,52.32,12,26,53.0
ic2653,11,14,53.83,10,32,54.1
ic2654,11,15,2.86,12,29,58.1
ic2655,11,15,5.16,12,9,51.8
ic2656,11,15,5.38,12,22,44.9
ic2657,11,15,8.71,13,41,41.0
ic2658,11,15,8.75,12,59,47.8
ic2659,11,15,27.84,12,53,15.6
ic2660,11,15,28.44,12,26,13.9
ic2661,11,15,29.17,13,36,31.2
ic2662,11,15,30.79,12,46,15.8
ic2663,11,15,32.38,12,36,14.1
ic2664,11,15,38.44,12,33,45.7
ic2665,11,15,40.78,11,43,26.9
ic2666,11,15,43.77,13,46,56.1
ic2667,11,15,44.04,12,7,0.6
ic2668,11,15,32.28,-14,10,15.9
ic2669,11,15,53.22,13,25,46.4
ic2670,11,15,59.56,11,47,0.1
ic2671,11,16,3.32,13,7,27.3
ic2672,11,16,3.82,10,9,26.2
ic2673,11,16,4.13,10,9,45.2
ic2674,11,16,8.25,11,2,55.1
ic2675,11,16,10.81,12,14,57.5
ic2676,11,16,18.51,9,49,18.6
ic2677,11,16,19.3,12,12,57.1
ic2678,11,16,21.64,11,56,56.8
ic2679,11,16,23.2,12,0,55.4
ic2680,11,16,25.53,9,48,25.7
ic2681,11,16,33.25,11,12,25.9
